,OTU_ID,Degree_RAW,Date,Sample_type,Genotype,Degree_norm(n),Degree_norm,Degree_norm_log,combine,Total_node
3879,Otu1722,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3880,Otu1195,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3881,Otu686,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3882,Otu1151,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3883,Otu1075,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3884,Otu2787,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3885,Otu763,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3886,Otu1065,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3887,Otu754,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3888,Otu958,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3889,Otu767,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3890,Otu1370,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3891,Otu2830,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3892,Otu618,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3893,Otu644,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3894,Otu945,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3895,Otu1931,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3896,Otu9757,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3897,Otu928,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3898,Otu1106,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3899,Otu1238,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3900,Otu4055,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3901,Otu9257,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3902,Otu696,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3903,Otu3868,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3904,Otu1557,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3905,Otu11508,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3906,Otu1799,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3907,Otu924,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3908,Otu729,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3909,Otu780,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3910,Otu707,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3911,Otu687,18,13,Soil near roots,RNAi,0.025316456,0.025352113,-1.596597096,13Soil near rootsRNAi,711
3912,Otu1327,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3913,Otu713,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3914,Otu676,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3915,Otu1378,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3916,Otu1000,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3917,Otu682,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3918,Otu1025,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3919,Otu916,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3920,Otu5812,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3921,Otu787,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3922,Otu1962,10,13,Soil near roots,RNAi,0.014064698,0.014084507,-1.851869601,13Soil near rootsRNAi,711
3923,Otu1873,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3924,Otu826,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3925,Otu1568,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3926,Otu1434,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3927,Otu11140,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3928,Otu1143,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3929,Otu1112,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3930,Otu813,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3931,Otu893,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3932,Otu1116,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3933,Otu749,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3934,Otu905,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3935,Otu1184,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3936,Otu1491,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3937,Otu1220,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3938,Otu796,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3939,Otu990,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3940,Otu1822,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3941,Otu1564,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3942,Otu1019,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3943,Otu1969,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3944,Otu1120,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3945,Otu2944,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3946,Otu1348,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3947,Otu1169,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3948,Otu3807,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3949,Otu886,12,13,Soil near roots,RNAi,0.016877637,0.016901408,-1.772688355,13Soil near rootsRNAi,711
3950,Otu1269,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3951,Otu987,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3952,Otu819,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3953,Otu1609,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3954,Otu2540,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3955,Otu2139,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3956,Otu1580,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3957,Otu15629,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3958,Otu1287,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3959,Otu885,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3960,Otu1503,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3961,Otu1132,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3962,Otu1398,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3963,Otu1149,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3964,Otu894,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3965,Otu1729,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3966,Otu812,12,13,Soil near roots,RNAi,0.016877637,0.016901408,-1.772688355,13Soil near rootsRNAi,711
3967,Otu884,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3968,Otu828,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3969,Otu1442,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3970,Otu1083,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3971,Otu883,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3972,Otu1080,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3973,Otu1741,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3974,Otu4341,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3975,Otu11629,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3976,Otu1046,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3977,Otu7621,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3978,Otu1043,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
3979,Otu1295,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3980,Otu910,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3981,Otu954,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3982,Otu14202,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3983,Otu2424,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3984,Otu2455,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3985,Otu938,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3986,Otu2053,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3987,Otu1482,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3988,Otu1661,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3989,Otu1133,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3990,Otu955,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3991,Otu1048,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3992,Otu5796,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3993,Otu1351,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3994,Otu1383,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
3995,Otu2664,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3996,Otu1444,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3997,Otu1111,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
3998,Otu1047,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
3999,Otu970,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4000,Otu1356,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4001,Otu1413,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4002,Otu1435,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4003,Otu1193,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4004,Otu1358,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4005,Otu1333,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4006,Otu6801,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4007,Otu1227,12,13,Soil near roots,RNAi,0.016877637,0.016901408,-1.772688355,13Soil near rootsRNAi,711
4008,Otu1977,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4009,Otu1266,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4010,Otu1367,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4011,Otu15037,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4012,Otu1310,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4013,Otu1721,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4014,Otu1020,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4015,Otu1024,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4016,Otu1038,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4017,Otu1170,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4018,Otu1960,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4019,Otu1704,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4020,Otu1578,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4021,Otu1648,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4022,Otu1095,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4023,Otu1878,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4024,Otu1188,10,13,Soil near roots,RNAi,0.014064698,0.014084507,-1.851869601,13Soil near rootsRNAi,711
4025,Otu1602,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4026,Otu1751,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4027,Otu1200,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4028,Otu1355,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4029,Otu1146,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4030,Otu1500,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4031,Otu1447,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4032,Otu2277,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4033,Otu7595,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4034,Otu1674,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4035,Otu7156,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4036,Otu1147,12,13,Soil near roots,RNAi,0.016877637,0.016901408,-1.772688355,13Soil near rootsRNAi,711
4037,Otu1161,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4038,Otu2225,14,13,Soil near roots,RNAi,0.019690577,0.01971831,-1.705741565,13Soil near rootsRNAi,711
4039,Otu2504,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4040,Otu1249,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4041,Otu1607,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4042,Otu1445,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4043,Otu1174,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4044,Otu2623,8,13,Soil near roots,RNAi,0.011251758,0.011267606,-1.948779614,13Soil near rootsRNAi,711
4045,Otu1265,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4046,Otu2282,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4047,Otu1705,10,13,Soil near roots,RNAi,0.014064698,0.014084507,-1.851869601,13Soil near rootsRNAi,711
4048,Otu1474,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4049,Otu3324,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4050,Otu1908,12,13,Soil near roots,RNAi,0.016877637,0.016901408,-1.772688355,13Soil near rootsRNAi,711
4051,Otu13081,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4052,Otu1318,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4053,Otu16023,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4054,Otu1392,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4055,Otu9778,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4056,Otu2110,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4057,Otu1921,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4058,Otu1347,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4059,Otu1566,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4060,Otu2081,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4061,Otu2414,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4062,Otu3029,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4063,Otu2159,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4064,Otu4544,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4065,Otu4133,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4066,Otu14171,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4067,Otu2006,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4068,Otu13758,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4069,Otu1610,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4070,Otu1626,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4071,Otu2451,6,13,Soil near roots,RNAi,0.008438819,0.008450704,-2.07371835,13Soil near rootsRNAi,711
4072,Otu2439,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4073,Otu1598,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4074,Otu2018,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4075,Otu1492,4,13,Soil near roots,RNAi,0.005625879,0.005633803,-2.249809609,13Soil near rootsRNAi,711
4076,Otu10772,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4077,Otu8018,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4078,Otu1509,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
4079,Otu4501,10,13,Soil near roots,RNAi,0.014064698,0.014084507,-1.851869601,13Soil near rootsRNAi,711
4080,Otu6725,2,13,Soil near roots,RNAi,0.00281294,0.002816901,-2.550839605,13Soil near rootsRNAi,711
