,OTU_ID,Closeness_RAW,Date,Sample_type,Genotype,CLose_log,combine
317,Otu1400,1.04E-05,4,Soil near roots,WT,-4.98342781,4Soil near rootsWT
318,Otu14602,1.06E-05,4,Soil near roots,WT,-4.973575777,4Soil near rootsWT
319,Otu526,1.06E-05,4,Soil near roots,WT,-4.975813085,4Soil near rootsWT
320,Otu1479,1.06E-05,4,Soil near roots,WT,-4.973774194,4Soil near rootsWT
321,Otu695,1.04E-05,4,Soil near roots,WT,-4.981832193,4Soil near rootsWT
322,Otu709,1.06E-05,4,Soil near roots,WT,-4.973778807,4Soil near rootsWT
323,Otu10311,1.05E-05,4,Soil near roots,WT,-4.980739456,4Soil near rootsWT
324,Otu863,1.07E-05,4,Soil near roots,WT,-4.970853413,4Soil near rootsWT
325,Otu679,1.06E-05,4,Soil near roots,WT,-4.973626544,4Soil near rootsWT
326,Otu3338,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
327,Otu1052,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
328,Otu732,1.04E-05,4,Soil near roots,WT,-4.98342781,4Soil near rootsWT
329,Otu983,1.06E-05,4,Soil near roots,WT,-4.973788034,4Soil near rootsWT
330,Otu510,1.07E-05,4,Soil near roots,WT,-4.972642466,4Soil near rootsWT
331,Otu1145,1.05E-05,4,Soil near roots,WT,-4.977220447,4Soil near rootsWT
332,Otu559,2.87E-06,4,Soil near roots,WT,-5.542430774,4Soil near rootsWT
333,Otu733,1.03E-05,4,Soil near roots,WT,-4.989258437,4Soil near rootsWT
334,Otu794,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
335,Otu859,1.04E-05,4,Soil near roots,WT,-4.983509016,4Soil near rootsWT
336,Otu590,1.06E-05,4,Soil near roots,WT,-4.976501291,4Soil near rootsWT
337,Otu485,1.03E-05,4,Soil near roots,WT,-4.987183447,4Soil near rootsWT
338,Otu571,2.87E-06,4,Soil near roots,WT,-5.542453193,4Soil near rootsWT
339,Otu2341,2.85E-06,4,Soil near roots,WT,-5.545377637,4Soil near rootsWT
340,Otu1109,1.05E-05,4,Soil near roots,WT,-4.980089767,4Soil near rootsWT
341,Otu490,1.04E-05,4,Soil near roots,WT,-4.983328538,4Soil near rootsWT
342,Otu5029,2.85E-06,4,Soil near roots,WT,-5.545380111,4Soil near rootsWT
343,Otu504,1.05E-05,4,Soil near roots,WT,-4.980689515,4Soil near rootsWT
344,Otu5010,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
345,Otu1252,1.07E-05,4,Soil near roots,WT,-4.972188948,4Soil near rootsWT
346,Otu651,2.84E-06,4,Soil near roots,WT,-5.546110622,4Soil near rootsWT
347,Otu841,1.04E-05,4,Soil near roots,WT,-4.984531814,4Soil near rootsWT
348,Otu9148,2.84E-06,4,Soil near roots,WT,-5.546108152,4Soil near rootsWT
349,Otu613,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
350,Otu881,1.06E-05,4,Soil near roots,WT,-4.974856965,4Soil near rootsWT
351,Otu489,1.03E-05,4,Soil near roots,WT,-4.987666265,4Soil near rootsWT
352,Otu903,1.06E-05,4,Soil near roots,WT,-4.973515773,4Soil near rootsWT
353,Otu2148,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
354,Otu576,1.06E-05,4,Soil near roots,WT,-4.973543469,4Soil near rootsWT
355,Otu930,1.05E-05,4,Soil near roots,WT,-4.979448211,4Soil near rootsWT
356,Otu1717,1.07E-05,4,Soil near roots,WT,-4.970964864,4Soil near rootsWT
357,Otu1251,1.04E-05,4,Soil near roots,WT,-4.981274833,4Soil near rootsWT
358,Otu492,1.03E-05,4,Soil near roots,WT,-4.985287226,4Soil near rootsWT
359,Otu482,1.04E-05,4,Soil near roots,WT,-4.981555868,4Soil near rootsWT
360,Otu753,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
361,Otu782,1.05E-05,4,Soil near roots,WT,-4.977714462,4Soil near rootsWT
362,Otu1460,1.04E-05,4,Soil near roots,WT,-4.982357179,4Soil near rootsWT
363,Otu1231,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
364,Otu1259,1.07E-05,4,Soil near roots,WT,-4.969979384,4Soil near rootsWT
365,Otu887,1.04E-05,4,Soil near roots,WT,-4.982293852,4Soil near rootsWT
366,Otu891,2.87E-06,4,Soil near roots,WT,-5.542451947,4Soil near rootsWT
367,Otu539,1.07E-05,4,Soil near roots,WT,-4.971581974,4Soil near rootsWT
368,Otu962,1.06E-05,4,Soil near roots,WT,-4.97591409,4Soil near rootsWT
369,Otu694,1.05E-05,4,Soil near roots,WT,-4.977302822,4Soil near rootsWT
370,Otu1094,1.05E-05,4,Soil near roots,WT,-4.976867888,4Soil near rootsWT
371,Otu2780,1.04E-05,4,Soil near roots,WT,-4.983635307,4Soil near rootsWT
372,Otu661,1.07E-05,4,Soil near roots,WT,-4.971873984,4Soil near rootsWT
373,Otu1416,1.03E-05,4,Soil near roots,WT,-4.985237805,4Soil near rootsWT
374,Otu741,1.06E-05,4,Soil near roots,WT,-4.97386645,4Soil near rootsWT
375,Otu772,1.04E-05,4,Soil near roots,WT,-4.983328538,4Soil near rootsWT
376,Otu14640,1.07E-05,4,Soil near roots,WT,-4.97199907,4Soil near rootsWT
377,Otu1393,2.87E-06,4,Soil near roots,WT,-5.542441984,4Soil near rootsWT
378,Otu12144,2.87E-06,4,Soil near roots,WT,-5.542441984,4Soil near rootsWT
379,Otu1027,1.04E-05,4,Soil near roots,WT,-4.981234022,4Soil near rootsWT
380,Otu3512,1.06E-05,4,Soil near roots,WT,-4.973990964,4Soil near rootsWT
381,Otu11100,1.06E-05,4,Soil near roots,WT,-4.972748836,4Soil near rootsWT
382,Otu979,2.83E-06,4,Soil near roots,WT,-5.548303411,4Soil near rootsWT
383,Otu1166,1.05E-05,4,Soil near roots,WT,-4.979010865,4Soil near rootsWT
384,Otu7272,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
385,Otu3583,1.03E-05,4,Soil near roots,WT,-4.986520935,4Soil near rootsWT
386,Otu639,1.03E-05,4,Soil near roots,WT,-4.985273748,4Soil near rootsWT
387,Otu701,1.06E-05,4,Soil near roots,WT,-4.97402785,4Soil near rootsWT
388,Otu1129,1.03E-05,4,Soil near roots,WT,-4.987201339,4Soil near rootsWT
389,Otu16499,1.05E-05,4,Soil near roots,WT,-4.980589614,4Soil near rootsWT
390,Otu1614,2.83E-06,4,Soil near roots,WT,-5.54830464,4Soil near rootsWT
391,Otu807,1.07E-05,4,Soil near roots,WT,-4.971670061,4Soil near rootsWT
392,Otu7625,1.03E-05,4,Soil near roots,WT,-4.986337222,4Soil near rootsWT
393,Otu721,2.85E-06,4,Soil near roots,WT,-5.545382586,4Soil near rootsWT
394,Otu4275,1.03E-05,4,Soil near roots,WT,-4.989191656,4Soil near rootsWT
395,Otu3942,1.05E-05,4,Soil near roots,WT,-4.979001748,4Soil near rootsWT
396,Otu4291,1.07E-05,4,Soil near roots,WT,-4.971521694,4Soil near rootsWT
397,Otu1204,1.07E-05,4,Soil near roots,WT,-4.97248055,4Soil near rootsWT
398,Otu9672,1.06E-05,4,Soil near roots,WT,-4.973871062,4Soil near rootsWT
399,Otu581,1.06E-05,4,Soil near roots,WT,-4.9741431,4Soil near rootsWT
400,Otu725,1.06E-05,4,Soil near roots,WT,-4.97367269,4Soil near rootsWT
401,Otu862,1.07E-05,4,Soil near roots,WT,-4.972512938,4Soil near rootsWT
402,Otu3524,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
403,Otu608,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
404,Otu798,2.88E-06,4,Soil near roots,WT,-5.540225582,4Soil near rootsWT
405,Otu2091,1.07E-05,4,Soil near roots,WT,-4.972434277,4Soil near rootsWT
406,Otu1241,1.06E-05,4,Soil near roots,WT,-4.974875371,4Soil near rootsWT
407,Otu822,2.84E-06,4,Soil near roots,WT,-5.546110622,4Soil near rootsWT
408,Otu1151,1.05E-05,4,Soil near roots,WT,-4.980730377,4Soil near rootsWT
409,Otu1060,1.06E-05,4,Soil near roots,WT,-4.974824751,4Soil near rootsWT
410,Otu1042,1.07E-05,4,Soil near roots,WT,-4.969890953,4Soil near rootsWT
411,Otu665,1.06E-05,4,Soil near roots,WT,-4.975904909,4Soil near rootsWT
412,Otu754,1.06E-05,4,Soil near roots,WT,-4.973691147,4Soil near rootsWT
413,Otu1045,1.03E-05,4,Soil near roots,WT,-4.985745229,4Soil near rootsWT
414,Otu9392,1.03E-05,4,Soil near roots,WT,-4.989111506,4Soil near rootsWT
415,Otu1370,1.06E-05,4,Soil near roots,WT,-4.974608397,4Soil near rootsWT
416,Otu1288,1.06E-05,4,Soil near roots,WT,-4.97480174,4Soil near rootsWT
417,Otu982,1.06E-05,4,Soil near roots,WT,-4.973146334,4Soil near rootsWT
418,Otu1723,1.05E-05,4,Soil near roots,WT,-4.978563952,4Soil near rootsWT
419,Otu644,1.04E-05,4,Soil near roots,WT,-4.983351102,4Soil near rootsWT
420,Otu1034,1.07E-05,4,Soil near roots,WT,-4.971823012,4Soil near rootsWT
421,Otu635,1.03E-05,4,Soil near roots,WT,-4.985579146,4Soil near rootsWT
422,Otu1106,2.83E-06,4,Soil near roots,WT,-5.54830464,4Soil near rootsWT
423,Otu1635,2.83E-06,4,Soil near roots,WT,-5.54757289,4Soil near rootsWT
424,Otu1238,1.04E-05,4,Soil near roots,WT,-4.981895587,4Soil near rootsWT
425,Otu9257,1.06E-05,4,Soil near roots,WT,-4.975496144,4Soil near rootsWT
426,Otu11508,1.05E-05,4,Soil near roots,WT,-4.980784853,4Soil near rootsWT
427,Otu3091,2.84E-06,4,Soil near roots,WT,-5.546110622,4Soil near rootsWT
428,Otu1167,1.05E-05,4,Soil near roots,WT,-4.976909111,4Soil near rootsWT
429,Otu1286,1.04E-05,4,Soil near roots,WT,-4.981315639,4Soil near rootsWT
430,Otu865,1.03E-05,4,Soil near roots,WT,-4.989058064,4Soil near rootsWT
431,Otu1239,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
432,Otu729,1.06E-05,4,Soil near roots,WT,-4.975197364,4Soil near rootsWT
433,Otu816,2.84E-06,4,Soil near roots,WT,-5.546109387,4Soil near rootsWT
434,Otu707,1.06E-05,4,Soil near roots,WT,-4.973617314,4Soil near rootsWT
435,Otu933,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
436,Otu1325,1.07E-05,4,Soil near roots,WT,-4.971971276,4Soil near rootsWT
437,Otu948,1.07E-05,4,Soil near roots,WT,-4.97083019,4Soil near rootsWT
438,Otu1040,2.87E-06,4,Soil near roots,WT,-5.542441984,4Soil near rootsWT
439,Otu682,1.07E-05,4,Soil near roots,WT,-4.972165797,4Soil near rootsWT
440,Otu16826,1.05E-05,4,Soil near roots,WT,-4.978869544,4Soil near rootsWT
441,Otu1131,1.07E-05,4,Soil near roots,WT,-4.972207468,4Soil near rootsWT
442,Otu2121,1.07E-05,4,Soil near roots,WT,-4.972438904,4Soil near rootsWT
443,Otu787,1.06E-05,4,Soil near roots,WT,-4.973732672,4Soil near rootsWT
444,Otu1962,1.05E-05,4,Soil near roots,WT,-4.977060228,4Soil near rootsWT
445,Otu1273,1.06E-05,4,Soil near roots,WT,-4.973220247,4Soil near rootsWT
446,Otu1568,2.87E-06,4,Soil near roots,WT,-5.54243451,4Soil near rootsWT
447,Otu1261,1.05E-05,4,Soil near roots,WT,-4.980407918,4Soil near rootsWT
448,Otu5591,2.84E-06,4,Soil near roots,WT,-5.546115562,4Soil near rootsWT
449,Otu1159,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
450,Otu827,1.06E-05,4,Soil near roots,WT,-4.973709603,4Soil near rootsWT
451,Otu1143,1.06E-05,4,Soil near roots,WT,-4.974530114,4Soil near rootsWT
452,Otu6635,1.05E-05,4,Soil near roots,WT,-4.97725706,4Soil near rootsWT
453,Otu13261,2.83E-06,4,Soil near roots,WT,-5.54830464,4Soil near rootsWT
454,Otu779,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
455,Otu4472,1.06E-05,4,Soil near roots,WT,-4.974249102,4Soil near rootsWT
456,Otu1138,1.07E-05,4,Soil near roots,WT,-4.972156536,4Soil near rootsWT
457,Otu2760,1.07E-05,4,Soil near roots,WT,-4.971498507,4Soil near rootsWT
458,Otu1116,1.04E-05,4,Soil near roots,WT,-4.981415373,4Soil near rootsWT
459,Otu1315,1.06E-05,4,Soil near roots,WT,-4.972813569,4Soil near rootsWT
460,Otu5083,1.03E-05,4,Soil near roots,WT,-4.986529895,4Soil near rootsWT
461,Otu990,1.04E-05,4,Soil near roots,WT,-4.983486461,4Soil near rootsWT
462,Otu3950,1.04E-05,4,Soil near roots,WT,-4.983157014,4Soil near rootsWT
463,Otu768,1.06E-05,4,Soil near roots,WT,-4.973317239,4Soil near rootsWT
464,Otu1019,1.05E-05,4,Soil near roots,WT,-4.978760103,4Soil near rootsWT
465,Otu2127,1.07E-05,4,Soil near roots,WT,-4.971475319,4Soil near rootsWT
466,Otu9704,1.07E-05,4,Soil near roots,WT,-4.971252649,4Soil near rootsWT
467,Otu1575,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
468,Otu11782,2.84E-06,4,Soil near roots,WT,-5.546111857,4Soil near rootsWT
469,Otu7342,1.05E-05,4,Soil near roots,WT,-4.979261482,4Soil near rootsWT
470,Otu1458,1.05E-05,4,Soil near roots,WT,-4.979598448,4Soil near rootsWT
471,Otu917,1.05E-05,4,Soil near roots,WT,-4.976867888,4Soil near rootsWT
472,Otu987,1.01E-05,4,Soil near roots,WT,-4.994897584,4Soil near rootsWT
473,Otu819,1.03E-05,4,Soil near roots,WT,-4.989102599,4Soil near rootsWT
474,Otu2139,1.05E-05,4,Soil near roots,WT,-4.980580531,4Soil near rootsWT
475,Otu1255,1.06E-05,4,Soil near roots,WT,-4.976505875,4Soil near rootsWT
476,Otu885,2.84E-06,4,Soil near roots,WT,-5.546113092,4Soil near rootsWT
477,Otu1651,2.87E-06,4,Soil near roots,WT,-5.542425792,4Soil near rootsWT
478,Otu1149,1.06E-05,4,Soil near roots,WT,-4.973861838,4Soil near rootsWT
479,Otu1240,1.06E-05,4,Soil near roots,WT,-4.973848,4Soil near rootsWT
480,Otu1629,2.87E-06,4,Soil near roots,WT,-5.542440738,4Soil near rootsWT
481,Otu1090,1.04E-05,4,Soil near roots,WT,-4.983509016,4Soil near rootsWT
482,Otu1565,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
483,Otu1253,1.04E-05,4,Soil near roots,WT,-4.981274833,4Soil near rootsWT
484,Otu6645,2.88E-06,4,Soil near roots,WT,-5.540220575,4Soil near rootsWT
485,Otu1790,2.83E-06,4,Soil near roots,WT,-5.547574121,4Soil near rootsWT
486,Otu2029,1.04E-05,4,Soil near roots,WT,-4.982646555,4Soil near rootsWT
487,Otu11378,1.03E-05,4,Soil near roots,WT,-4.987232648,4Soil near rootsWT
488,Otu2792,2.88E-06,4,Soil near roots,WT,-5.540221827,4Soil near rootsWT
489,Otu2136,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
490,Otu1080,1.05E-05,4,Soil near roots,WT,-4.977302822,4Soil near rootsWT
491,Otu877,1.06E-05,4,Soil near roots,WT,-4.97586359,4Soil near rootsWT
492,Otu4341,1.01E-05,4,Soil near roots,WT,-4.994897584,4Soil near rootsWT
493,Otu1137,2.84E-06,4,Soil near roots,WT,-5.546106917,4Soil near rootsWT
494,Otu874,1.06E-05,4,Soil near roots,WT,-4.976496706,4Soil near rootsWT
495,Otu868,1.06E-05,4,Soil near roots,WT,-4.973728059,4Soil near rootsWT
496,Otu1715,1.06E-05,4,Soil near roots,WT,-4.973778807,4Soil near rootsWT
497,Otu1322,1.06E-05,4,Soil near roots,WT,-4.97319715,4Soil near rootsWT
498,Otu880,1.05E-05,4,Soil near roots,WT,-4.977147211,4Soil near rootsWT
499,Otu904,1.07E-05,4,Soil near roots,WT,-4.972462041,4Soil near rootsWT
500,Otu2061,1.06E-05,4,Soil near roots,WT,-4.974244494,4Soil near rootsWT
501,Otu1335,1.05E-05,4,Soil near roots,WT,-4.97725706,4Soil near rootsWT
502,Otu2887,1.06E-05,4,Soil near roots,WT,-4.973631159,4Soil near rootsWT
503,Otu2053,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
504,Otu1816,1.06E-05,4,Soil near roots,WT,-4.976721286,4Soil near rootsWT
505,Otu1661,2.84E-06,4,Soil near roots,WT,-5.546113092,4Soil near rootsWT
506,Otu1236,1.04E-05,4,Soil near roots,WT,-4.981863891,4Soil near rootsWT
507,Otu908,1.04E-05,4,Soil near roots,WT,-4.983098319,4Soil near rootsWT
508,Otu1932,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
509,Otu1373,1.06E-05,4,Soil near roots,WT,-4.974170755,4Soil near rootsWT
510,Otu1999,2.88E-06,4,Soil near roots,WT,-5.540240604,4Soil near rootsWT
511,Otu1862,1.07E-05,4,Soil near roots,WT,-4.972350973,4Soil near rootsWT
512,Otu2664,1.05E-05,4,Soil near roots,WT,-4.976822081,4Soil near rootsWT
513,Otu1321,1.06E-05,4,Soil near roots,WT,-4.973238723,4Soil near rootsWT
514,Otu1111,1.05E-05,4,Soil near roots,WT,-4.977316549,4Soil near rootsWT
515,Otu1522,2.84E-06,4,Soil near roots,WT,-5.546109387,4Soil near rootsWT
516,Otu1041,1.06E-05,4,Soil near roots,WT,-4.973423443,4Soil near rootsWT
517,Otu6202,1.05E-05,4,Soil near roots,WT,-4.977513264,4Soil near rootsWT
518,Otu1356,1.05E-05,4,Soil near roots,WT,-4.976872469,4Soil near rootsWT
519,Otu1501,2.87E-06,4,Soil near roots,WT,-5.54243451,4Soil near rootsWT
520,Otu1935,1.03E-05,4,Soil near roots,WT,-4.987241593,4Soil near rootsWT
521,Otu1192,2.84E-06,4,Soil near roots,WT,-5.546114327,4Soil near rootsWT
522,Otu1681,1.03E-05,4,Soil near roots,WT,-4.988509906,4Soil near rootsWT
523,Otu1775,2.88E-06,4,Soil near roots,WT,-5.540236849,4Soil near rootsWT
524,Otu2804,2.85E-06,4,Soil near roots,WT,-5.54538506,4Soil near rootsWT
525,Otu1432,1.05E-05,4,Soil near roots,WT,-4.9772296,4Soil near rootsWT
526,Otu16168,2.83E-06,4,Soil near roots,WT,-5.548303411,4Soil near rootsWT
527,Otu1732,2.84E-06,4,Soil near roots,WT,-5.546109387,4Soil near rootsWT
528,Otu1878,1.03E-05,4,Soil near roots,WT,-4.98657469,4Soil near rootsWT
529,Otu2368,2.88E-06,4,Soil near roots,WT,-5.540223078,4Soil near rootsWT
530,Otu2052,1.06E-05,4,Soil near roots,WT,-4.974046292,4Soil near rootsWT
531,Otu2230,1.07E-05,4,Soil near roots,WT,-4.972003703,4Soil near rootsWT
532,Otu1751,1.06E-05,4,Soil near roots,WT,-4.973954075,4Soil near rootsWT
533,Otu3617,1.06E-05,4,Soil near roots,WT,-4.975973764,4Soil near rootsWT
534,Otu1449,2.84E-06,4,Soil near roots,WT,-5.546108152,4Soil near rootsWT
535,Otu14667,2.84E-06,4,Soil near roots,WT,-5.546108152,4Soil near rootsWT
536,Otu2301,1.04E-05,4,Soil near roots,WT,-4.982578749,4Soil near rootsWT
537,Otu4150,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
538,Otu1846,1.04E-05,4,Soil near roots,WT,-4.983328538,4Soil near rootsWT
539,Otu1780,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
540,Otu2268,1.06E-05,4,Soil near roots,WT,-4.975100791,4Soil near rootsWT
541,Otu1338,1.04E-05,4,Soil near roots,WT,-4.983179587,4Soil near rootsWT
542,Otu3487,1.05E-05,4,Soil near roots,WT,-4.977279941,4Soil near rootsWT
543,Otu1445,2.85E-06,4,Soil near roots,WT,-5.545383823,4Soil near rootsWT
544,Otu4646,1.04E-05,4,Soil near roots,WT,-4.982339086,4Soil near rootsWT
545,Otu1925,1.07E-05,4,Soil near roots,WT,-4.971915683,4Soil near rootsWT
546,Otu2072,1.06E-05,4,Soil near roots,WT,-4.976239901,4Soil near rootsWT
547,Otu3513,1.04E-05,4,Soil near roots,WT,-4.981542274,4Soil near rootsWT
548,Otu10740,1.06E-05,4,Soil near roots,WT,-4.976501291,4Soil near rootsWT
549,Otu1366,1.04E-05,4,Soil near roots,WT,-4.983333051,4Soil near rootsWT
550,Otu4171,2.83E-06,4,Soil near roots,WT,-5.548303411,4Soil near rootsWT
551,Otu1274,1.06E-05,4,Soil near roots,WT,-4.974037072,4Soil near rootsWT
552,Otu1386,1.07E-05,4,Soil near roots,WT,-4.97175813,4Soil near rootsWT
553,Otu1774,1.03E-05,4,Soil near roots,WT,-4.989169394,4Soil near rootsWT
554,Otu1382,1.07E-05,4,Soil near roots,WT,-4.971929582,4Soil near rootsWT
555,Otu2273,1.07E-05,4,Soil near roots,WT,-4.972276912,4Soil near rootsWT
556,Otu2228,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
557,Otu2785,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
558,Otu2817,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
559,Otu14577,1.04E-05,4,Soil near roots,WT,-4.981832193,4Soil near rootsWT
560,Otu2007,1.06E-05,4,Soil near roots,WT,-4.97665255,4Soil near rootsWT
561,Otu10825,1.07E-05,4,Soil near roots,WT,-4.972397255,4Soil near rootsWT
562,Otu1374,2.83E-06,4,Soil near roots,WT,-5.54830464,4Soil near rootsWT
563,Otu2138,1.05E-05,4,Soil near roots,WT,-4.979229593,4Soil near rootsWT
564,Otu2028,1.02E-05,4,Soil near roots,WT,-4.99118619,4Soil near rootsWT
565,Otu1771,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
566,Otu2214,1.05E-05,4,Soil near roots,WT,-4.979598448,4Soil near rootsWT
567,Otu1897,1.07E-05,4,Soil near roots,WT,-4.972568455,4Soil near rootsWT
568,Otu5603,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
569,Otu1427,1.05E-05,4,Soil near roots,WT,-4.979443658,4Soil near rootsWT
570,Otu1697,1.06E-05,4,Soil near roots,WT,-4.975123787,4Soil near rootsWT
571,Otu1971,1.06E-05,4,Soil near roots,WT,-4.974994997,4Soil near rootsWT
572,Otu5123,1.06E-05,4,Soil near roots,WT,-4.97530311,4Soil near rootsWT
573,Otu2632,1.03E-05,4,Soil near roots,WT,-4.987205812,4Soil near rootsWT
574,Otu2693,1.06E-05,4,Soil near roots,WT,-4.973289529,4Soil near rootsWT
575,Otu1735,1.05E-05,4,Soil near roots,WT,-4.977732748,4Soil near rootsWT
576,Otu1480,1.06E-05,4,Soil near roots,WT,-4.972804322,4Soil near rootsWT
577,Otu8843,1.07E-05,4,Soil near roots,WT,-4.972392627,4Soil near rootsWT
578,Otu1885,1.07E-05,4,Soil near roots,WT,-4.971864716,4Soil near rootsWT
579,Otu2699,1.06E-05,4,Soil near roots,WT,-4.974889176,4Soil near rootsWT
580,Otu2005,1.06E-05,4,Soil near roots,WT,-4.975247941,4Soil near rootsWT
581,Otu6725,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
582,Otu2003,2.85E-06,4,Soil near roots,WT,-5.545375163,4Soil near rootsWT
583,Otu1854,1.04E-05,4,Soil near roots,WT,-4.980952779,4Soil near rootsWT
584,Otu6479,1.04E-05,4,Soil near roots,WT,-4.983563145,4Soil near rootsWT
585,Otu5443,1.06E-05,4,Soil near roots,WT,-4.97325258,4Soil near rootsWT
586,Otu2310,2.88E-06,4,Soil near roots,WT,-5.540210559,4Soil near rootsWT
587,Otu2387,1.06E-05,4,Soil near roots,WT,-4.973298766,4Soil near rootsWT
588,Otu3162,1.05E-05,4,Soil near roots,WT,-4.976835823,4Soil near rootsWT
589,Otu2058,1.06E-05,4,Soil near roots,WT,-4.97402785,4Soil near rootsWT
590,Otu1976,1.04E-05,4,Soil near roots,WT,-4.983333051,4Soil near rootsWT
591,Otu1882,1.04E-05,4,Soil near roots,WT,-4.983802134,4Soil near rootsWT
592,Otu12676,2.87E-06,4,Soil near roots,WT,-5.542443229,4Soil near rootsWT
593,Otu2440,2.84E-06,4,Soil near roots,WT,-5.546113092,4Soil near rootsWT
594,Otu1956,1.06E-05,4,Soil near roots,WT,-4.974507087,4Soil near rootsWT
595,Otu2719,1.03E-05,4,Soil near roots,WT,-4.985242298,4Soil near rootsWT
596,Otu2200,2.82E-06,4,Soil near roots,WT,-5.549033931,4Soil near rootsWT
597,Otu3,1.55E-06,4,Soil near roots,RNAi,-5.808348737,4Soil near rootsRNAi
598,Otu17,1.88E-05,4,Soil near roots,RNAi,-4.725601311,4Soil near rootsRNAi
599,Otu4,1.84E-05,4,Soil near roots,RNAi,-4.735862271,4Soil near rootsRNAi
600,Otu12,1.89E-05,4,Soil near roots,RNAi,-4.722428242,4Soil near rootsRNAi
601,Otu13,1.92E-05,4,Soil near roots,RNAi,-4.716178696,4Soil near rootsRNAi
602,Otu15,1.88E-05,4,Soil near roots,RNAi,-4.725241715,4Soil near rootsRNAi
603,Otu9,1.92E-05,4,Soil near roots,RNAi,-4.717778647,4Soil near rootsRNAi
604,Otu14,1.90E-05,4,Soil near roots,RNAi,-4.721200361,4Soil near rootsRNAi
605,Otu40,1.91E-05,4,Soil near roots,RNAi,-4.718709237,4Soil near rootsRNAi
606,Otu25,1.87E-05,4,Soil near roots,RNAi,-4.727850196,4Soil near rootsRNAi
607,Otu24,1.93E-05,4,Soil near roots,RNAi,-4.714966482,4Soil near rootsRNAi
